Generation,Timestamp,AX,AY,AZ,lAX,lAY,lAZ,,Generation,Timestamp,Speed
5381,6:39:17,1.4413534,3.1867797,9.457385,0.056429245,0.32067418,0.09644842,,,,
5382,6:39:17,0.9385557,2.9952378,9.660899,-0.34056938,0.11420443,0.51849973,,,,
5383,6:39:18,1.0750294,3.2442424,9.519637,-0.22409925,0.36506587,0.15742178,,,,
5384,6:39:18,0.86912173,3.641692,9.246689,-0.43761802,0.6500631,0.19131231,,,,
5385,6:39:18,0.9960183,4.371946,8.633755,-0.23505783,1.3198498,-0.6046778,,,,
5386,6:39:18,0.7637737,4.7071443,9.514848,-0.50858074,1.7776085,0.2867527,,,,
5387,6:39:18,0.42378664,4.2235007,8.700794,-0.77681005,1.2834406,-0.55542725,,,,
5388,6:39:18,1.4796618,4.168432,9.481328,-0.027404785,1.2931834,0.09884224,,,,
5389,6:39:18,1.5275474,4.233078,8.992896,0.026802396,1.3804649,-0.24792118,,,,
5390,6:39:18,1.063058,3.902668,9.641745,-0.45408422,1.1771072,0.3898259,,,,
5391,6:39:18,1.2210802,3.799714,9.170073,-0.41827855,0.9801219,-0.033026982,,,,
5392,6:39:18,1.4844503,3.6225379,9.613013,-0.16228426,0.8134829,0.26631317,,,,
5393,6:39:19,2.0231621,3.4429672,9.021627,0.3879246,0.67195654,-0.1796771,,,,
5394,6:39:19,1.594587,2.9305923,9.924269,0.08611022,0.20652816,0.52937317,,,,
5395,6:39:19,1.6448668,3.1987512,9.268238,0.11456661,0.359008,-0.027354335,,,,
5396,6:39:19,0.7302538,3.1700199,9.696813,-0.6516329,0.29864687,0.3446637,,,,
5397,6:39:19,1.089395,2.5403256,9.696813,-0.5393225,-0.28652093,0.5161797,,,,
5398,6:39:19,1.6592325,2.221887,9.397529,0.017166734,-0.6863922,0.23433551,,,,
5399,6:39:19,2.013585,1.6999351,9.876384,0.23331901,-1.1648363,0.58632076,,,,
5400,6:39:19,1.8459859,1.6065584,9.6896305,0.12494858,-1.4235445,0.5214429,,,,
5401,6:39:19,2.1620302,3.2298768,8.786988,0.2746122,0.009574604,-0.31221342,,,,
5402,6:39:19,1.3838909,4.173221,10.091868,-0.32542342,1.2148818,0.91076756,,,,
5403,6:39:20,0.8547561,2.9042554,8.645726,-0.86316997,-0.17843457,-0.27005616,,,,
5404,6:39:20,1.541913,2.8467927,9.335278,-0.2318253,-0.31377983,0.19338636,,,,
5405,6:39:20,2.535537,3.5435266,9.627379,0.595551,0.34750038,0.8660742,,,,
5406,6:39:20,1.5371244,3.265791,9.177256,-0.06873133,0.26713914,-0.010623169,,,,
5407,6:39:20,0.85236186,3.2993107,9.371192,-0.9533041,0.16165118,0.29007262,,,,
5408,6:39:20,1.8819,3.387899,9.754275,0.10876771,0.30401117,0.54536676,,,,
5409,6:39:20,1.6257126,3.3424077,9.067119,-0.022490716,0.18338232,0.03841715,,,,
5410,6:39:20,1.2138973,3.2729738,9.227535,-0.43217143,0.13681218,-0.08521595,,,,
5411,6:39:20,1.5969813,3.3615618,9.663293,-0.17885406,0.25809425,0.48650092,,,,
5412,6:39:20,1.7430321,3.1963568,9.306546,-0.052645408,0.08548768,0.17895088,,,,
5413,6:39:21,1.8507744,3.215511,9.1628895,0.11002801,0.09004645,0.068824194,,,,
5414,6:39:21,1.6807809,3.328042,9.732727,-0.054685343,0.20629093,0.5288493,,,,
5415,6:39:21,1.0726352,3.2538195,9.567522,-0.6069232,0.16257551,0.5663487,,,,
5416,6:39:21,1.2905141,3.3040993,8.947405,-0.3555007,0.13711567,-0.21016502,,,,
5417,6:39:21,1.5299416,3.387899,9.25866,-0.16939323,0.20008337,0.12638235,,,,
5418,6:39:21,1.446142,3.4190245,9.536397,-0.1760059,0.28160816,0.41240653,,,,
5419,6:39:21,1.4245936,3.6823947,9.198804,-0.28507596,0.44736177,0.18893985,,,,
5420,6:39:21,1.525153,4.163644,8.7822,-0.13278553,0.9406974,-0.32778016,,,,
5421,6:39:21,1.462902,4.2833576,9.225141,-0.20593925,1.1175703,0.068320945,,,,
5422,6:39:21,0.9768641,3.9888618,9.545974,-0.56737554,0.8860838,0.4167757,,,,
5423,6:39:22,0.98404694,3.8715425,8.940222,-0.60195726,0.68982315,-0.1809535,,,,
5424,6:39:22,1.376708,3.7661943,8.892337,-0.24386975,0.6151016,-0.4276662,,,,
5425,6:39:22,1.9010541,3.2394538,10.343267,0.063925624,0.25664502,1.0147601,,,,
5426,6:39:22,1.8938714,3.2179053,8.995291,0.037937284,0.057204343,0.11817761,,,,
5427,6:39:22,1.7550035,3.553104,7.9968777,-0.0701555,0.4603942,-1.2233698,,,,
5428,6:39:22,2.0375278,2.9856608,9.9889145,-0.1592217,-0.056961514,0.7845842,,,,
5429,6:39:22,1.951334,3.502824,9.517242,-0.12652606,0.49896917,0.65718526,,,,
5430,6:39:22,1.359948,2.8491871,9.1628895,-0.83235466,-0.21378234,0.36423483,,,,
5431,6:39:22,2.2362528,3.5578923,8.736709,0.23079343,0.36089516,-0.35490245,,,,
5432,6:39:22,1.6975409,3.1676257,9.531608,-0.27794045,0.19027336,0.40642422,,,,
5433,6:39:23,2.0542877,3.3040993,9.215564,-0.06263913,0.14549427,0.12934236,,,,
5434,6:39:23,1.8795058,3.2442424,9.680053,-0.14102194,0.3062575,0.50521326,,,,
5435,6:39:23,1.8148603,3.4860642,9.184438,-0.3036576,0.4082059,0.17839126,,,,
5436,6:39:23,1.9417568,3.8811195,8.818114,-0.09637646,0.8304518,-0.24389057,,,,
5437,6:39:23,1.7717633,4.0032277,8.08786,-0.3161772,0.81046116,-0.8718899,,,,
5438,6:39:23,1.759792,4.11097,9.265843,-0.36071604,1.3032105,0.09122057,,,,
5439,6:39:23,1.2833313,3.3495905,10.0200405,-0.87292606,0.42180204,0.8586171,,,,
5440,6:39:23,2.6791935,3.8978794,8.961771,0.44143504,0.94376355,0.03960991,,,,
5441,6:39:23,1.594587,3.677606,9.553157,-0.43691626,0.8209578,0.4088072,,,,
5442,6:39:23,1.3623424,3.2921278,8.600235,-0.6500659,0.3088367,-0.4431611,,,,
5443,6:39:24,1.5059988,3.1412885,9.694419,-0.3852058,0.2900847,0.35447234,,,,
5444,6:39:24,2.2889266,3.0359404,9.4142885,0.13017872,0.049886275,0.4951067,,,,
5445,6:39:24,1.9728824,3.2921278,9.261055,-0.010534549,0.43200746,0.036557198,,,,
5446,6:39:24,1.951334,3.1843855,9.265843,-0.22049363,0.22601697,0.1527156,,,,
5447,6:39:24,2.0231621,3.2250881,9.438231,-0.10732112,0.42927694,0.1984952,,,,
5448,6:39:24,1.6855695,3.0191805,9.8787775,-0.4622795,0.12200854,0.8080393,,,,
5449,6:39:24,2.0231621,3.545921,9.203592,-0.11862564,0.54520094,0.053251743,,,,
5450,6:39:24,1.759792,3.5866237,9.071907,-0.21586344,0.5512455,-0.03143244,,,,
5451,6:39:24,1.9321798,3.7302802,8.806143,-0.16287905,0.74715316,-0.25942412,,,,
5452,6:39:24,2.020768,3.684789,9.538791,-0.20075102,0.69018245,0.34811753,,,,
5453,6:39:25,1.6879637,3.6871831,9.517242,-0.36683208,0.7146713,0.42511138,,,,
5454,6:39:25,1.8483802,3.8212626,8.631361,-0.11904553,0.74607277,-0.42238817,,,,
5455,6:39:25,1.4772675,3.6871831,9.873989,-0.41882595,0.66337204,0.7055212,,,,
5456,6:39:25,1.541913,3.7829542,8.952193,-0.31092,0.69442,-0.1586278,,,,
5457,6:39:25,1.6664152,3.4118416,9.778218,-0.30371112,0.40029684,0.6484932,,,,
5458,6:39:25,1.8914771,3.9146392,8.521224,0.03278222,0.74631923,-0.5471624,,,,
5459,6:39:25,1.3360053,3.7422516,9.912297,-0.58406097,0.67658395,0.64439833,,,,
5460,6:39:25,1.5586729,3.7350688,9.050359,-0.25944787,0.61644334,-0.13469954,,,,
5461,6:39:25,1.8004947,3.7422516,8.913885,0.01662519,0.49066606,-0.022511864,,,,
5462,6:39:25,1.5538844,3.9194279,8.904308,-0.13681681,0.77338576,-0.27384567,,,,
5463,6:39:26,1.5730386,3.675212,9.483723,-0.56083375,0.44809285,0.376132,,,,
5464,6:39:26,2.2458298,3.9577363,9.464568,-0.025087547,0.75297153,0.36897868,,,,
5465,6:39:26,2.4349775,3.921822,8.413482,0.016546035,0.6446363,-0.3802597,,,,
5466,6:39:26,1.9034485,3.6081722,9.938635,-0.87911254,0.33031034,1.1219174,,,,
5467,6:39:26,2.205127,4.070267,9.531608,-0.7303594,0.482279,0.8989836,,,,
5468,6:39:26,3.7230973,4.166038,7.7670274,-0.12597272,0.47402954,-0.18745485,,,,
5469,6:39:26,3.5650752,4.616162,7.8268843,0.08125751,0.8122203,-0.6204193,,,,
5470,6:39:26,3.4142358,4.1397014,8.542772,0.086649105,0.45573395,0.20078735,,,,
5471,6:39:26,2.6744049,4.271386,8.786988,-0.78812075,0.5066174,0.35048217,,,,
5472,6:39:26,3.3639562,4.4318027,9.320911,-0.18910377,0.5927452,0.766685,,,,
5473,6:39:27,2.3559663,4.017593,10.398335,-1.2901486,0.09511869,2.872764,,,,
5474,6:39:27,5.0998054,6.0455437,4.582642,-1.0113596,1.1135532,-2.0243073,,,,
5475,6:39:27,5.7725964,5.4350038,4.70475,-0.003675079,0.4046766,-1.0008038,,,,
5476,6:39:27,5.276982,5.6313343,5.1213536,-1.123553,0.5221802,0.1629157,,,,
5477,6:39:27,8.20518,6.3759537,1.9800652,0.94515526,0.5773226,1.4302626,,,,
5478,6:39:27,5.2578273,4.443774,8.854029,0.3563641,-0.011615897,3.5815835,,,,
5479,6:39:27,2.944958,4.9705143,6.282577,-3.014735,-0.033393286,0.5043322,,,,
5480,6:39:27,7.1660647,5.5547175,5.420638,0.5844944,0.8650217,-0.5510256,,,,
5481,6:39:27,7.120573,5.3871183,5.724711,0.58192456,0.8136589,0.1791141,,,,
5482,6:39:27,6.081458,5.499649,5.095017,-0.038603257,0.82630664,-0.7398542,,,,
5483,6:39:28,5.212336,5.2410674,6.981705,-0.13828716,0.6506995,0.083115675,,,,
5484,6:39:28,3.668029,4.869955,6.952974,-0.5385319,0.41132927,-0.53013474,,,,
5485,6:39:28,2.640885,4.867561,7.6257653,-1.214882,0.53793377,-0.19954482,,,,
5486,6:39:28,3.059883,4.577853,9.320911,-0.5548583,0.566237,1.267185,,,,
5487,6:39:28,3.347196,4.453351,8.767835,-0.29074562,0.45632976,0.63217574,,,,
5488,6:39:28,3.7087317,5.2051535,7.307327,-0.033763982,1.0094156,-0.78848195,,,,
5489,6:39:28,3.4980354,4.513208,7.1325445,-0.22422357,0.6169464,-1.0501256,,,,
5490,6:39:28,3.0957973,3.9744961,9.895537,-0.8194439,0.41736192,1.5893589,,,,
5491,6:39:28,3.5171897,4.173221,8.506859,-0.22639711,0.70616424,0.5046288,,,,
5492,6:39:28,2.432583,4.103787,8.420665,-1.006494,0.7059011,-0.12088947,,,,
5493,6:39:29,2.4996228,3.7422516,8.722343,-0.8365119,0.33797306,0.25669402,,,,
5494,6:39:29,3.0215747,3.9744961,8.609812,-0.505851,0.70522726,0.30887422,,,,
5495,6:39:29,3.057489,4.2378664,9.155706,-0.44634256,0.9147444,0.59066963,,,,
5496,6:39:29,3.5914123,4.0319586,8.901914,-0.15142103,0.70461905,0.2902235,,,,
5497,6:39:29,3.4884584,3.8859081,8.856422,-0.43974194,0.5109708,0.55452096,,,,
5498,6:39:29,3.1029801,3.859571,7.80773,-0.583881,0.4853846,-0.2655303,,,,
5499,6:39:29,3.1580484,4.453351,9.342461,-0.23549898,0.9022621,0.38681144,,,,
5500,6:39:29,2.516383,3.6464806,7.1349387,-0.057431795,0.31079677,-1.2181053,,,,
5501,6:39:29,0.86912173,3.4549387,11.01127,-0.8460392,0.8002571,1.2459515,,,,
5502,6:39:29,0.9792584,3.6967604,8.628966,0.03737106,0.80696523,-0.9708937,,,,
5503,6:39:30,1.4269878,2.8946784,9.864412,0.71537316,0.08263347,0.498271,,,,
5504,6:39:30,-0.071828246,4.0104103,7.455772,-0.6260278,0.6579164,-1.589134,,,,
5505,6:39:30,-0.28252444,3.2873392,8.858817,-0.4613475,0.30072993,-0.010692596,,,,
5506,6:39:30,-1.0151725,3.9266107,9.184438,-1.4317775,0.80994356,-0.27426976,,,,
5507,6:39:30,-0.6249057,3.0981915,8.803748,-0.8809417,0.1062206,-0.49868116,,,,
5508,6:39:30,0.98404694,3.0024207,11.753495,0.5912175,0.4615322,2.330985,,,,
5509,6:39:30,-0.22266756,3.7829542,8.605023,-0.8723561,0.70199066,-0.6436796,,,,
5510,6:39:30,0.102953814,3.7350688,8.526012,-0.25192037,0.37726542,-0.86252767,,,,
5511,6:39:30,2.2745612,4.9393888,8.56911,0.61855185,1.2338718,-0.91552114,,,,
5512,6:39:30,0.30886146,3.9697077,8.873182,-0.21930191,0.65137976,-0.041711617,,,,
5513,6:39:31,0.48843205,3.9050622,8.2578535,-0.68900895,0.2923963,-0.8641771,,,,
5514,6:39:31,-0.07422252,4.170827,11.004087,-0.7266843,0.86836433,1.8204155,,,,
5515,6:39:31,1.4341706,3.842811,9.354432,0.57243013,0.84721625,0.19796267,,,,
5516,6:39:31,0.845179,3.057489,10.826911,-0.28206882,-0.027808357,1.7452313,,,,
5517,6:39:31,1.201926,4.1157584,10.328901,0.12097931,0.6989897,1.0632932,,,,
5518,6:39:31,0.88588166,4.4749,6.941003,-0.38797563,0.4592803,-1.8270851,,,,
5519,6:39:31,1.7286664,5.054314,6.3759537,0.20451412,0.8408823,-2.8176265,,,,
5520,6:39:31,0.6296943,4.819675,9.232324,-0.15764,0.98730147,1.0475792,,,,
5521,6:39:31,0.22506183,4.063084,9.397529,-1.1415637,0.5721818,0.58994377,,,,
5522,6:39:31,0.29689008,3.6991546,9.929058,-0.7240046,0.31262606,0.9881531,,,,
5523,6:39:32,3.2681851,4.348003,8.743892,1.6607971,0.8799734,0.18244553,,,,
5524,6:39:32,-0.045491222,3.4525442,10.582695,-1.2383838,-0.013778639,1.1102726,,,,
5525,6:39:32,0.36392978,3.4022646,9.323306,-1.2853276,-0.44867373,0.183428,,,,
5526,6:39:32,2.0087965,4.2570205,8.336864,0.71955454,0.3542046,-0.8738524,,,,
5527,6:39:32,1.6664152,3.2250881,9.201198,0.07401152,-0.39926338,0.23585014,,,,
5528,6:39:32,0.72546524,1.9656997,10.752688,-0.5455511,-1.4729695,1.488756,,,,
5529,6:39:32,1.541913,2.1740015,9.3831625,0.28592196,-1.3825105,0.113917544,,,,
5530,6:39:32,1.1348863,2.4349775,10.091868,-0.36273867,-1.1740477,1.4834862,,,,
5531,6:39:32,0.03351985,2.8874955,10.352844,-0.89699763,-0.7281667,1.2037643,,,,
5532,6:39:32,0.7948992,3.4621215,9.727939,-0.70843303,-0.30847478,0.6814181,,,,
5533,6:39:33,2.9114382,3.938582,9.29218,1.2916415,0.2499479,0.6608734,,,,
5534,6:39:33,1.5634614,3.7207031,9.349643,-0.001509488,-0.3599185,0.81676185,,,,
5535,6:39:33,2.9593236,4.601796,7.161276,-1.0927452,-0.37845817,0.11954794,,,,
5536,6:39:33,4.6472874,4.122941,8.150111,-0.54152477,-0.7525671,1.2740926,,,,
5537,6:39:33,5.8061166,4.62095,7.3743663,0.20058207,-0.31554627,0.8586656,,,,
5538,6:39:33,5.602603,4.575459,7.6449194,0.13347058,-0.10757132,0.85425663,,,,
5539,6:39:33,5.9449844,5.1237483,3.4286015,-0.68697846,0.36992806,-3.5053036,,,,
5540,6:39:33,7.0152254,3.6560576,9.581888,1.7597272,-0.61393404,3.2878315,,,,
5541,6:39:33,3.921822,4.7191157,5.648094,-0.9582227,0.19140339,-1.389127,,,,
5542,6:39:33,3.8308396,3.6800003,8.334471,-0.17486289,-0.37364796,0.12332034,,,,
5543,6:39:34,3.7326744,3.5698638,9.330489,-0.1632097,-0.24883421,1.0729339,,,,
5544,6:39:34,2.7917244,3.2969165,9.232324,-0.6705381,-0.3850495,1.3486575,,,,
5545,6:39:34,3.189174,3.7183087,9.220352,-0.6121557,-0.16658571,0.6517129,,,,
5546,6:39:34,3.5938065,4.295329,7.7526617,-1.1368754,-0.002695513,0.6487038,,,,
5547,6:39:34,6.0000525,4.6760187,8.001666,0.9330412,0.35775286,0.38750893,,,,
5548,6:39:34,4.6544704,4.2570205,6.177229,-0.37302408,-0.10380888,-1.1027054,,,,
5549,6:39:34,5.183605,4.295329,8.669669,0.30463943,0.06359959,1.4914525,,,,
5550,6:39:34,4.62095,4.173221,7.4222517,-0.15358476,0.025850058,0.037622355,,,,
5551,6:39:34,3.634509,3.840417,8.751075,-0.8886504,-0.34477615,1.3465792,,,,
5552,6:39:34,4.503631,4.415043,7.802942,-0.21670718,0.039105557,0.3972822,,,,
5553,6:39:35,4.5515165,4.5347567,7.3192983,0.047646284,0.13468786,-0.20040074,,,,
5554,6:39:35,4.106181,4.5347567,7.6616793,-0.2263792,0.16356225,-0.20985636,,,,
5555,6:39:35,3.6297207,4.0391417,9.225141,-0.60849154,-0.024934912,1.3086858,,,,
5556,6:39:35,3.380716,4.0367475,7.9753294,-0.8934296,-0.12034462,0.061483048,,,,
5557,6:39:35,4.295329,4.1851926,8.389539,0.050708674,0.12433152,0.6802703,,,,
5558,6:39:35,3.929005,3.8140798,8.200391,-0.29414293,-0.10280983,0.21446462,,,,
5559,6:39:35,4.0798445,4.067873,8.348836,-0.25177556,0.040558506,0.712183,,,,
5560,6:39:35,3.7398572,3.9792848,8.4781275,-0.5056555,0.04262023,0.5791371,,,,
5561,6:39:35,4.2977233,3.8356283,8.638543,-0.20351866,-0.16752632,0.7431352,,,,
5562,6:39:35,4.565882,4.0559015,8.281796,0.3087719,0.07417965,0.9648076,,,,
5563,6:39:36,3.4357843,4.1397014,7.1109962,-0.6874401,0.058198165,-0.9792096,,,,
5564,6:39:36,3.8284454,3.9673133,7.6449194,-0.37628382,-0.1640509,-0.10949578,,,,
5565,6:39:36,4.268992,4.163644,8.854029,0.032960366,0.28268948,0.8323555,,,,
5566,6:39:36,3.7781656,3.849994,8.4781275,-0.43417692,-0.095690966,0.46625453,,,,
5567,6:39:36,4.2211065,4.0199876,8.310528,0.0994998,0.13254264,0.21026735,,,,
5568,6:39:36,3.3519847,3.938582,8.954588,-0.49840337,0.011845994,0.99381274,,,,
5569,6:39:36,3.2801564,4.0319586,7.613794,-0.67018986,0.09410069,-0.43887582,,,,
5570,6:39:36,3.5938065,3.981679,7.963358,-0.2998504,0.046759177,0.031667136,,,,
5571,6:39:36,3.4908526,4.278569,6.8452315,-0.19272225,0.3408466,-1.3764808,,,,
5572,6:39:36,3.1676257,3.684789,11.253092,-0.20850334,0.11242447,2.9022992,,,,
5573,6:39:51,2.6337023,3.3735332,10.132571,-0.7690497,0.10095866,1.8848102,,,,
5574,6:39:51,2.6337023,3.3735332,10.132571,-0.7690497,0.10095866,1.8848102,,,,
5575,6:39:51,-0.28013015,1.3934679,10.075109,-0.7690497,0.10095866,1.8848102,,,,
5576,6:39:51,0.2370332,2.403852,10.029617,-0.7690497,0.10095866,1.8848102,,,,
5577,6:39:51,0.3615355,2.3416007,8.7822,-0.7690497,0.10095866,1.8848102,,,,
5578,6:39:51,1.2354459,1.0798179,6.184412,-7.188236,-2.8367505,4.061919,,,,
5579,6:39:52,0.68236834,1.9872481,9.943423,-7.0240455,-3.0879831,8.14672,,,,
5580,6:39:52,0.05985687,2.6767993,12.117425,-7.7917337,-2.6642008,8.595415,,,,
5581,6:39:52,0.19633053,2.310475,6.6584783,-8.080198,-1.7565784,4.083277,,,,
5582,6:39:52,-0.38787252,1.3934679,10.532414,-8.122729,-2.4714966,6.335408,,,,
5583,6:39:52,-1.1061549,2.0854135,10.920287,-8.989712,-1.5401313,5.4371634,,,,
5584,6:39:52,-1.8699286,1.5874043,9.318518,-8.629449,-2.8431046,3.8753083,,,,
5585,6:39:52,-3.2250881,1.9728824,12.392766,-9.7246275,-2.4979293,6.3440695,,,,
5586,6:39:52,-0.34956414,2.317658,9.117398,-7.7721596,-2.124907,4.4979963,,,,
5587,6:39:52,-0.6296943,1.5921928,10.163696,-8.341627,-2.8301919,5.587634,,,,
5588,6:39:53,-0.6057515,1.8555629,9.869201,-8.191513,-2.5211024,5.6659765,,,,
5589,6:39:53,-0.7302538,1.515576,9.852441,-8.374105,-2.8097942,5.5675683,,,,
5590,6:39:53,-0.8379962,1.6352897,10.185245,-8.41734,-2.899269,6.0241594,,,,
5591,6:39:53,-0.36632404,1.7310607,9.70639,-8.082597,-2.7230163,5.6169186,,,,
5592,6:39:53,-0.339987,1.4198049,9.847652,-8.145303,-2.8881695,5.6602087,,,,
5593,6:39:53,-0.4956149,1.5706443,9.792584,-8.315871,-2.921033,5.745713,,,,
5594,6:39:53,-0.56744313,1.8747171,10.228342,-8.2064495,-2.6460586,6.0672107,,,,
5595,6:39:53,-0.9984126,2.1883671,9.488511,-8.534803,-2.437609,5.2019286,,,,
5596,6:39:53,-1.0702409,2.1309047,9.634562,-8.766781,-2.5028095,5.710012,,,,
5597,6:39:53,-0.8571504,2.3870919,9.799767,-8.524179,-2.1264439,5.5885663,,,,
5598,6:39:54,-0.9720756,2.5331428,9.407105,-8.496611,-2.37452,5.4029074,,,,
5599,6:39:54,-1.0127783,2.2194927,9.77343,-8.49613,-2.4414868,5.7311378,,,,
5600,6:39:54,-1.0295382,1.5371244,9.93624,-8.532723,-3.0638826,5.8766556,,,,
5601,6:39:54,-1.8531687,0.47167215,9.308941,-9.044119,-4.2604356,4.819234,,,,
5602,6:39:54,-1.1971374,-0.18675344,11.087887,-8.846744,-4.8556447,6.4088373,,,,
5603,6:39:54,-1.0271438,0.08858817,10.623397,-8.130394,-4.5502834,5.9404354,,,,
5604,6:39:54,-1.4078336,1.0486923,9.90272,-8.786928,-3.7416523,5.267268,,,,
5605,6:39:54,-2.073442,2.176396,9.732727,-9.19582,-2.56991,4.8662157,,,,
5606,6:39:54,-1.3623424,1.5754328,9.107821,-8.663167,-3.1441443,4.5698223,,,,
5607,6:39:55,-1.8268317,2.430189,9.883567,-9.168577,-2.5556648,5.462728,,,,
5608,6:39:55,-1.6041641,3.0431232,9.510059,-8.944495,-1.7248447,4.940887,,,,
5609,6:39:55,-0.9313729,2.7055306,9.656111,-8.365209,-1.9091322,5.4010553,,,,
5610,6:39:55,-1.8459859,1.9800652,10.618608,-9.170071,-2.6058145,6.3009844,,,,
5611,6:39:55,-1.1300977,2.3056867,10.134965,-8.664948,-2.4580991,6.121642,,,,
5612,6:39:55,-0.73743665,2.4493432,9.8237095,-8.291546,-1.9997228,5.5774393,,,,
5613,6:39:55,-0.53392327,2.456526,9.780613,-8.126143,-2.1959138,5.532199,,,,
5614,6:39:55,-1.8292259,2.2889266,12.117425,-9.017284,-2.2433596,7.7445474,,,,
5615,6:39:55,-1.1348863,2.3056867,9.93624,-8.795961,-2.5682807,6.0779095,,,,
5616,6:39:57,-1.0654523,2.3823035,9.663293,-8.579516,-2.4675937,5.639901,,,,
5617,6:39:57,-0.8475733,2.5115943,9.632168,-8.333064,-2.2860255,5.6426783,,,,
5618,6:39:57,-0.90024734,2.5714512,9.6896305,-8.451232,-2.295064,5.629423,,,,
5619,6:39:57,-0.9241901,2.8180614,9.7135725,-8.482236,-2.04612,5.6089144,,,,
5620,6:39:57,-1.158829,2.997632,9.155706,-8.546377,-1.857054,4.984481,,,,
5621,6:39:58,-0.73743665,2.3320236,9.641745,-8.456666,-2.3885958,5.561925,,,,
5622,6:39:58,-0.71588814,1.9728824,10.295382,-8.480648,-2.610518,6.256472,,,,
5623,6:39:58,-0.49800915,2.1716073,9.421472,-8.213976,-2.3670292,5.5696945,,,,
5624,6:39:58,-0.0670397,1.6688095,10.640158,-7.9281588,-2.6622124,6.901217,,,,
5625,6:39:58,0.5794145,1.185166,10.113417,-7.14334,-2.9681034,6.379629,,,,
5626,6:39:58,0.052674048,0.723071,9.694419,-7.6521506,-3.635898,5.1220255,,,,
5627,6:39:58,0.69194543,-0.102953814,12.095877,-6.8951197,-3.9321156,7.368871,,,,
5628,6:39:58,0.59378016,-0.44772938,11.916306,-7.4465246,-4.1723275,7.7471757,,,,
5629,6:39:58,-0.24182175,0.73743665,9.802161,-8.354896,-3.2587051,5.8879967,,,,
5630,6:39:58,0.61293435,-0.52674043,9.323306,-7.5903597,-3.8364835,5.484075,,,,
5631,6:39:59,1.1157321,1.0415095,8.336864,-7.841146,-3.0665972,5.145857,,,,
5632,6:39:59,0.2370332,-1.2234744,10.848459,-7.71159,-4.932194,6.3494616,,,,
5633,6:39:59,0.4189981,0.27055305,10.213976,-7.9587593,-2.5674293,6.194932,,,,
5634,6:39:59,0.6847626,1.333611,10.398335,-7.916011,-2.060646,5.7389765,,,,
5635,6:39:59,1.8004947,0.9984126,8.277008,-6.757772,-2.5556004,5.5324244,,,,
5636,6:39:59,0.37829542,-0.07901107,9.3592205,-8.249903,-3.1823256,5.898961,,,,
5637,6:39:59,1.489239,0.83081335,9.996098,-7.0967474,-2.352474,6.5950027,,,,
5638,6:39:59,0.76616794,0.5770202,10.113417,-7.660848,-2.6246996,6.4241457,,,,
5639,6:39:59,0.5123748,0.5554718,10.470163,-7.9361777,-2.7099683,6.598934,,,,
5640,6:39:59,0.37111259,0.8643332,10.082292,-7.997667,-2.4799106,6.381374,,,,
5641,6:40:00,1.3120626,1.6520497,10.032011,-7.4553022,-1.7182672,6.3858643,,,,
5642,6:40:00,0.80208206,0.9074302,9.354432,-7.646698,-2.4227283,6.3123207,,,,
5643,6:40:00,0.5961744,-1.0846065,10.31693,-7.807152,-3.8791337,5.930539,,,,
5644,6:40:00,-1.4102279,0.29928434,9.984126,-8.871538,-3.1192222,4.699264,,,,
5645,6:40:00,-0.42618093,0.68715686,9.775824,-8.422273,-2.4319746,5.0815964,,,,
5646,6:40:00,-0.21548474,0.7039168,10.230737,-8.241553,-1.6883482,6.3036265,,,,
5647,6:40:00,-0.57223165,0.35914123,9.301758,-8.131315,-3.4136817,4.492797,,,,
5648,6:40:00,0.28013015,-0.45730647,9.974549,-7.897836,-4.0277243,5.802638,,,,
5649,6:40:00,-1.0534809,0.16281068,9.862018,-9.160775,-3.2446494,5.4445877,,,,
5650,6:40:00,-1.4581133,1.0415095,9.287392,-9.224156,-2.2168589,4.0029445,,,,
5651,6:40:01,-1.2186859,0.89067024,7.953781,-8.896002,-1.8313259,2.3212276,,,,
5652,6:40:01,-1.0989721,1.6065584,11.023241,-8.889112,-1.5319849,6.17637,,,,
5653,6:40:01,1.4150164,1.0534809,11.679273,-7.4574127,-1.2138922,7.131991,,,,
5654,6:40:01,1.541913,1.2306572,8.4781275,-7.370496,-1.8470576,6.377568,,,,
5655,6:40:01,2.4277947,0.9026416,10.362421,-6.0482774,-2.3156972,7.204554,,,,
5656,6:40:01,1.3886794,1.0439038,14.983372,-7.413555,-2.2113032,12.848729,,,,
5657,6:40:01,2.9090438,2.3272352,11.497308,-6.219617,-1.5860021,9.257846,,,,
5658,6:40:01,3.337619,2.7222905,10.015251,-5.4227924,-1.0547317,6.1016893,,,,
5659,6:40:01,0.888276,3.9337935,10.360027,-7.107146,-1.0683987,8.03963,,,,
5660,6:40:01,-0.038308397,3.0694604,10.211582,-7.960129,-2.9054506,7.1111617,,,,
5661,6:40:02,1.7550035,4.436591,9.354432,-5.23463,-1.4880059,5.8356247,,,,
5662,6:40:02,-1.6544439,3.9984388,9.191621,-9.594987,-2.675551,5.943671,,,,
5663,6:40:02,-2.0231621,3.1508656,10.221159,-8.884865,-2.925019,7.271338,,,,
5664,6:40:02,-0.3998439,2.997632,8.91149,-6.947379,-3.935781,6.223666,,,,
5665,6:40:02,-0.19154198,3.1556542,9.026416,-7.112954,-3.2611454,7.219493,,,,
