AccelerometerX,AccelerometerY,AccelerometerZ,GyroX,GyroY,GyroZ,AccToGX,AccToGY,AccToGZ,GyroToDegPerSecondX,GyroToDegPerSecondY,GyroToDegPerSecondZ,TimeStamp
-8459,-1547,-2893,-238,290,-484,-1.0325927734375,-0.1888427734375,-0.3531494140625,-7.25609756097561,8.841463414634147,-14.756097560975611,1565282349909
-9010,-1630,-2423,-22,-214,-227,-1.099853515625,-0.198974609375,-0.2957763671875,-0.6707317073170732,-6.52439024390244,-6.920731707317074,1565282349915
-9074,-1560,-2307,-19,-189,-236,-1.107666015625,-0.1904296875,-0.2816162109375,-0.5792682926829269,-5.76219512195122,-7.195121951219513,1565282349920
-8934,-992,-1958,328,-555,-381,-1.090576171875,-0.12109375,-0.239013671875,10.0,-16.920731707317074,-11.615853658536587,1565282349927
-8813,-1042,-1960,528,-832,51,-1.0758056640625,-0.127197265625,-0.2392578125,16.097560975609756,-25.365853658536587,1.5548780487804879,1565282349934
-8750,-843,-1946,553,-884,70,-1.068115234375,-0.1029052734375,-0.237548828125,16.85975609756098,-26.951219512195124,2.1341463414634148,1565282350015
-7786,297,-1720,-60,-955,413,-0.950439453125,0.0362548828125,-0.2099609375,-1.829268292682927,-29.115853658536587,12.591463414634147,1565282350024
-7374,315,-1681,88,-909,617,-0.900146484375,0.0384521484375,-0.2052001953125,2.682926829268293,-27.713414634146343,18.8109756097561,1565282350035
-7494,257,-1808,-365,-743,134,-0.914794921875,0.0313720703125,-0.220703125,-11.128048780487806,-22.652439024390247,4.085365853658537,1565282350051
-7498,-46,-1472,-169,-667,274,-0.915283203125,-0.005615234375,-0.1796875,-5.152439024390245,-20.335365853658537,8.353658536585366,1565282350064
-7528,-86,-1410,-201,-868,-77,-0.9189453125,-0.010498046875,-0.172119140625,-6.128048780487806,-26.463414634146343,-2.347560975609756,1565282350119
-8040,76,-1071,68,-589,210,-0.9814453125,0.00927734375,-0.1307373046875,2.073170731707317,-17.957317073170735,6.402439024390245,1565282350125
-8035,97,-768,119,-554,561,-0.9808349609375,0.0118408203125,-0.09375,3.628048780487805,-16.890243902439025,17.103658536585368,1565282350132
-8013,-123,-732,-83,-516,392,-0.9781494140625,-0.0150146484375,-0.08935546875,-2.530487804878049,-15.731707317073171,11.951219512195124,1565282350146
-7954,-11,-713,274,-134,777,-0.970947265625,-0.0013427734375,-0.0870361328125,8.353658536585366,-4.085365853658537,23.689024390243905,1565282350152
-7945,310,-721,301,-293,821,-0.9698486328125,0.037841796875,-0.0880126953125,9.176829268292684,-8.932926829268293,25.03048780487805,1565282350224
-8001,254,-908,-103,460,663,-0.9766845703125,0.031005859375,-0.11083984375,-3.1402439024390247,14.02439024390244,20.213414634146343,1565282350232
-7972,218,-946,60,856,851,-0.97314453125,0.026611328125,-0.115478515625,1.829268292682927,26.09756097560976,25.945121951219516,1565282350239
-7677,165,-986,11,656,502,-0.9371337890625,0.0201416015625,-0.120361328125,0.3353658536585366,20.0,15.30487804878049,1565282350255
-7638,360,-1282,-290,709,393,-0.932373046875,0.0439453125,-0.156494140625,-8.841463414634147,21.615853658536587,11.981707317073171,1565282350264
-7607,217,-1337,-332,758,522,-0.9285888671875,0.0264892578125,-0.1632080078125,-10.121951219512196,23.10975609756098,15.914634146341465,1565282350329
-7778,-249,-1218,25,1095,-221,-0.949462890625,-0.0303955078125,-0.148681640625,0.7621951219512195,33.38414634146342,-6.737804878048781,1565282350337
-7731,-572,-1235,75,1077,-224,-0.9437255859375,-0.06982421875,-0.1507568359375,2.2865853658536586,32.83536585365854,-6.829268292682928,1565282350343
-7712,-602,-1247,-70,1074,-211,-0.94140625,-0.073486328125,-0.1522216796875,-2.1341463414634148,32.743902439024396,-6.432926829268293,1565282350349
-7701,-620,-1267,-8,1074,-186,-0.9400634765625,-0.07568359375,-0.1546630859375,-0.24390243902439027,32.743902439024396,-5.670731707317073,1565282350358
-7694,-639,-1539,308,1078,-158,-0.939208984375,-0.0780029296875,-0.1878662109375,9.390243902439025,32.86585365853659,-4.817073170731708,1565282350434
-7565,-478,-1419,487,896,64,-0.9234619140625,-0.058349609375,-0.1732177734375,14.847560975609758,27.31707317073171,1.9512195121951221,1565282350441
-7586,-493,-1426,800,1140,88,-0.926025390625,-0.0601806640625,-0.174072265625,24.390243902439025,34.75609756097561,2.682926829268293,1565282350448
-7604,-770,-1458,863,1091,113,-0.92822265625,-0.093994140625,-0.177978515625,26.3109756097561,33.26219512195122,3.4451219512195124,1565282350459
-7611,-778,-1477,728,1070,108,-0.9290771484375,-0.094970703125,-0.1802978515625,22.195121951219512,32.6219512195122,3.2926829268292686,1565282350466
-7629,-793,-1488,1041,1054,97,-0.9312744140625,-0.0968017578125,-0.181640625,31.737804878048784,32.13414634146342,2.957317073170732,1565282350540
-8012,-872,-1794,1546,853,-357,-0.97802734375,-0.1064453125,-0.218994140625,47.13414634146342,26.00609756097561,-10.884146341463415,1565282350548
-8023,-875,-1534,1613,831,-132,-0.9793701171875,-0.1068115234375,-0.187255859375,49.176829268292686,25.335365853658537,-4.024390243902439,1565282350555
-8036,-870,-1793,1502,788,-190,-0.98095703125,-0.106201171875,-0.2188720703125,45.79268292682927,24.02439024390244,-5.7926829268292686,1565282350563
-8048,-865,-1815,1828,775,-221,-0.982421875,-0.1055908203125,-0.2215576171875,55.73170731707317,23.628048780487806,-6.737804878048781,1565282350570
-7810,-866,-1832,1895,776,-253,-0.953369140625,-0.105712890625,-0.2236328125,57.774390243902445,23.658536585365855,-7.713414634146342,1565282350645
-8627,-727,-2120,2414,487,275,-1.0531005859375,-0.0887451171875,-0.2587890625,73.59756097560977,14.847560975609758,8.384146341463415,1565282350652
-8645,-703,-2173,2341,672,120,-1.0552978515625,-0.0858154296875,-0.2652587890625,71.3719512195122,20.48780487804878,3.658536585365854,1565282350659
-9025,-691,-2166,2013,1110,62,-1.1016845703125,-0.0843505859375,-0.264404296875,61.3719512195122,33.84146341463415,1.8902439024390245,1565282350667
-8967,-821,-1972,2001,916,-4,-1.0946044921875,-0.1002197265625,-0.24072265625,61.00609756097562,27.926829268292686,-0.12195121951219513,1565282350683
-8772,-445,-2331,2358,1029,283,-1.07080078125,-0.0543212890625,-0.2845458984375,71.89024390243902,31.371951219512198,8.628048780487806,1565282350749
-7647,-158,-2698,1567,963,-854,-0.9334716796875,-0.019287109375,-0.329345703125,47.774390243902445,29.35975609756098,-26.03658536585366,1565282350754
-7593,-192,-2730,1217,966,-647,-0.9268798828125,-0.0234375,-0.333251953125,37.10365853658537,29.451219512195124,-19.725609756097562,1565282350758
-7805,-248,-2752,1396,960,-677,-0.9527587890625,-0.0302734375,-0.3359375,42.5609756097561,29.26829268292683,-20.640243902439025,1565282350763
-7751,-633,-2791,1353,923,-691,-0.9461669921875,-0.0772705078125,-0.3406982421875,41.25000000000001,28.14024390243903,-21.06707317073171,1565282350780
-7373,-442,-2815,1355,1052,-693,-0.9000244140625,-0.053955078125,-0.3436279296875,41.3109756097561,32.07317073170732,-21.128048780487806,1565282350855
-7376,-731,-3257,1867,788,-472,-0.900390625,-0.0892333984375,-0.3975830078125,56.92073170731708,24.02439024390244,-14.390243902439027,1565282350862
-7733,-695,-3692,2057,774,-241,-0.9439697265625,-0.0848388671875,-0.45068359375,62.713414634146346,23.59756097560976,-7.347560975609757,1565282350869
-7791,-676,-3518,2136,795,-357,-0.9510498046875,-0.08251953125,-0.429443359375,65.1219512195122,24.23780487804878,-10.884146341463415,1565282350878
-7598,-666,-3849,1950,831,53,-0.927490234375,-0.081298828125,-0.4698486328125,59.451219512195124,25.335365853658537,1.6158536585365855,1565282350891
-8000,-672,-3717,2342,671,139,-0.9765625,-0.08203125,-0.4537353515625,71.40243902439025,20.457317073170735,4.237804878048781,1565282350960
-8204,-467,-4195,2925,720,975,-1.00146484375,-0.0570068359375,-0.5120849609375,89.17682926829269,21.951219512195124,29.725609756097562,1565282350970
-8202,-411,-4183,2780,888,1303,-1.001220703125,-0.0501708984375,-0.5106201171875,84.75609756097562,27.073170731707318,39.72560975609756,1565282350979
-7934,-603,-4171,3077,825,1321,-0.968505859375,-0.0736083984375,-0.5091552734375,93.8109756097561,25.152439024390247,40.274390243902445,1565282350995
-7900,-540,-4151,3111,487,1328,-0.96435546875,-0.06591796875,-0.5067138671875,94.84756097560977,14.847560975609758,40.487804878048784,1565282351015
-7841,-220,-4109,3133,393,1320,-0.9571533203125,-0.02685546875,-0.5015869140625,95.51829268292684,11.981707317073171,40.243902439024396,1565282351065
-7693,-140,-3897,2522,-259,431,-0.9390869140625,-0.01708984375,-0.4757080078125,76.89024390243902,-7.896341463414635,13.140243902439025,1565282351071
-7350,-177,-3863,2457,-356,562,-0.897216796875,-0.0216064453125,-0.4715576171875,74.90853658536587,-10.853658536585368,17.134146341463417,1565282351077
-7303,-201,-3847,2581,-137,517,-0.8914794921875,-0.0245361328125,-0.4696044921875,78.68902439024392,-4.176829268292683,15.76219512195122,1565282351083
-7504,-221,-3573,2260,-170,221,-0.916015625,-0.0269775390625,-0.4361572265625,68.90243902439025,-5.182926829268293,6.737804878048781,1565282351094
-7443,-244,-3558,2199,-200,189,-0.9085693359375,-0.02978515625,-0.434326171875,67.04268292682927,-6.097560975609756,5.76219512195122,1565282351169
-7077,-605,-3554,2084,-309,280,-0.8638916015625,-0.0738525390625,-0.433837890625,63.53658536585366,-9.420731707317074,8.536585365853659,1565282351176
-7112,-592,-3561,2048,-278,296,-0.8681640625,-0.072265625,-0.4346923828125,62.43902439024391,-8.475609756097562,9.02439024390244,1565282351185
-7435,-555,-3573,1754,8,321,-0.9075927734375,-0.0677490234375,-0.4361572265625,53.47560975609757,0.24390243902439027,9.786585365853659,1565282351201
-7463,-534,-3842,1676,54,134,-0.9110107421875,-0.065185546875,-0.468994140625,51.09756097560976,1.6463414634146343,4.085365853658537,1565282351213
-7492,-514,-3862,1888,73,165,-0.91455078125,-0.062744140625,-0.471435546875,57.560975609756106,2.225609756097561,5.0304878048780495,1565282351274
-7972,-209,-3909,1250,127,375,-0.97314453125,-0.0255126953125,-0.4771728515625,38.10975609756098,3.8719512195121957,11.432926829268293,1565282351281
-8039,-207,-3902,1231,96,349,-0.9813232421875,-0.0252685546875,-0.476318359375,37.53048780487805,2.9268292682926833,10.640243902439025,1565282351287
-7860,-209,-3915,1220,64,318,-0.95947265625,-0.0255126953125,-0.4779052734375,37.19512195121951,1.9512195121951221,9.695121951219512,1565282351292
-8233,-235,-3947,1198,66,276,-1.0050048828125,-0.0286865234375,-0.4818115234375,36.524390243902445,2.0121951219512195,8.414634146341465,1565282351298
-8600,-418,-3947,1309,320,-101,-1.0498046875,-0.051025390625,-0.4818115234375,39.90853658536586,9.756097560975611,-3.079268292682927,1565282351379
-8742,-400,-2979,1577,-837,-349,-1.067138671875,-0.048828125,-0.3636474609375,48.07926829268293,-25.51829268292683,-10.640243902439025,1565282351386
-8373,-599,-3172,1426,-723,-129,-1.0220947265625,-0.0731201171875,-0.38720703125,43.47560975609756,-22.04268292682927,-3.932926829268293,1565282351393
-8497,-542,-3136,1508,-1092,-240,-1.0372314453125,-0.066162109375,-0.3828125,45.97560975609756,-33.29268292682927,-7.317073170731708,1565282351399
-8158,-243,-3023,1805,-1137,-390,-0.995849609375,-0.0296630859375,-0.3690185546875,55.03048780487806,-34.66463414634146,-11.890243902439025,1565282351410
-8136,-194,-2700,1835,-1094,-793,-0.9931640625,-0.023681640625,-0.32958984375,55.94512195121952,-33.35365853658537,-24.176829268292686,1565282351484
-7624,-341,-2227,1672,-1062,-616,-0.9306640625,-0.0416259765625,-0.2718505859375,50.97560975609756,-32.37804878048781,-18.78048780487805,1565282351490
-7705,-364,-2425,1891,-727,-640,-0.9405517578125,-0.04443359375,-0.2960205078125,57.65243902439025,-22.164634146341466,-19.512195121951223,1565282351496
-7360,-133,-2378,1873,-685,-418,-0.8984375,-0.0162353515625,-0.290283203125,57.10365853658537,-20.884146341463417,-12.74390243902439,1565282351506
-7549,-171,-2337,1847,-874,-466,-0.9215087890625,-0.0208740234375,-0.2852783203125,56.3109756097561,-26.646341463414636,-14.207317073170733,1565282351513
-7526,-218,-1948,1812,-780,-783,-0.918701171875,-0.026611328125,-0.23779296875,55.243902439024396,-23.78048780487805,-23.871951219512198,1565282351589
-7407,-794,-1881,1524,114,-823,-0.9041748046875,-0.096923828125,-0.2296142578125,46.463414634146346,3.4756097560975614,-25.09146341463415,1565282351595
-7730,-844,-1841,1535,-71,-496,-0.943603515625,-0.10302734375,-0.2247314453125,46.79878048780488,-2.164634146341464,-15.121951219512196,1565282351601
-7788,-651,-1528,1817,-22,-578,-0.95068359375,-0.0794677734375,-0.1865234375,55.396341463414636,-0.6707317073170732,-17.621951219512198,1565282351612
-7554,-682,-1517,1866,341,-237,-0.922119140625,-0.083251953125,-0.1851806640625,56.89024390243903,10.396341463414634,-7.225609756097562,1565282351618
-7599,-713,-1493,1879,171,-150,-0.9276123046875,-0.0870361328125,-0.1822509765625,57.28658536585366,5.213414634146342,-4.573170731707317,1565282351694
-7973,-565,-1865,1980,766,1040,-0.9732666015625,-0.0689697265625,-0.2276611328125,60.365853658536594,23.353658536585368,31.707317073170735,1565282351704
-7959,-236,-1670,1978,1124,899,-0.9715576171875,-0.02880859375,-0.203857421875,60.304878048780495,34.268292682926834,27.408536585365855,1565282351709
-7947,-179,-1726,1964,969,1002,-0.9700927734375,-0.0218505859375,-0.210693359375,59.87804878048781,29.542682926829272,30.54878048780488,1565282351713
-7668,-361,-2097,1940,1161,1403,-0.93603515625,-0.0440673828125,-0.2559814453125,59.146341463414636,35.396341463414636,42.774390243902445,1565282351718
-7658,-351,-2156,2132,1256,1181,-0.934814453125,-0.0428466796875,-0.26318359375,65.0,38.29268292682927,36.00609756097561,1565282351799
-7952,-565,-2272,2096,1673,670,-0.970703125,-0.0689697265625,-0.27734375,63.90243902439025,51.00609756097561,20.426829268292686,1565282351813
-7951,-590,-2572,1934,1696,832,-0.9705810546875,-0.072021484375,-0.31396484375,58.963414634146346,51.707317073170735,25.365853658536587,1565282351828
-7952,-617,-2621,1994,1702,491,-0.970703125,-0.0753173828125,-0.3199462890625,60.79268292682927,51.89024390243903,14.969512195121952,1565282351833
-7945,-636,-2672,2320,1705,416,-0.9698486328125,-0.07763671875,-0.326171875,70.73170731707317,51.98170731707317,12.682926829268293,1565282351839
-7939,-413,-2530,2394,1711,571,-0.9691162109375,-0.0504150390625,-0.308837890625,72.98780487804879,52.16463414634147,17.408536585365855,1565282351904
-8048,-784,-3124,3094,1777,625,-0.982421875,-0.095703125,-0.38134765625,94.32926829268294,54.176829268292686,19.05487804878049,1565282351910
-8051,-807,-3189,2995,1720,400,-0.9827880859375,-0.0985107421875,-0.3892822265625,91.3109756097561,52.43902439024391,12.195121951219512,1565282351914
-8047,-819,-2964,3070,1682,405,-0.9822998046875,-0.0999755859375,-0.36181640625,93.59756097560977,51.28048780487806,12.347560975609758,1565282351927
-8041,-832,-3013,3397,1898,403,-0.9815673828125,-0.1015625,-0.3677978515625,103.56707317073172,57.865853658536594,12.286585365853659,1565282351935
-8055,-860,-3022,3269,1826,626,-0.9832763671875,-0.10498046875,-0.368896484375,99.66463414634147,55.67073170731708,19.085365853658537,1565282352009
-7625,-842,-3415,3739,1398,132,-0.9307861328125,-0.102783203125,-0.4168701171875,113.9939024390244,42.6219512195122,4.024390243902439,1565282352013
-7568,-833,-3415,4112,1019,332,-0.923828125,-0.1016845703125,-0.4168701171875,125.3658536585366,31.06707317073171,10.121951219512196,1565282352017
-7791,-830,-3410,4168,964,300,-0.9510498046875,-0.101318359375,-0.416259765625,127.07317073170732,29.39024390243903,9.146341463414634,1565282352021
-7769,-827,-3394,4221,919,269,-0.9483642578125,-0.1009521484375,-0.414306640625,128.6890243902439,28.01829268292683,8.201219512195122,1565282352025
-7755,-823,-3374,4017,1135,-11,-0.9466552734375,-0.1004638671875,-0.411865234375,122.46951219512196,34.60365853658537,-0.3353658536585366,1565282352114
-7561,-470,-2991,4922,774,-5,-0.9229736328125,-0.057373046875,-0.3651123046875,150.0609756097561,23.59756097560976,-0.15243902439024393,1565282352122
-7675,-507,-3336,4989,813,-4,-0.9368896484375,-0.0618896484375,-0.4072265625,152.10365853658539,24.78658536585366,-0.12195121951219513,1565282352138
-8644,-1091,-3356,4894,1400,-58,-1.05517578125,-0.1331787109375,-0.40966796875,149.20731707317074,42.6829268292683,-1.7682926829268295,1565282352151
-9206,-973,-3132,4894,1257,290,-1.123779296875,-0.1187744140625,-0.38232421875,149.20731707317074,38.32317073170732,8.841463414634147,1565282352163
-9351,-1085,-3009,5137,908,614,-1.1414794921875,-0.1324462890625,-0.3673095703125,156.6158536585366,27.682926829268297,18.719512195121954,1565282352219
-8764,-441,-3660,5429,616,892,-1.06982421875,-0.0538330078125,-0.44677734375,165.51829268292684,18.78048780487805,27.195121951219516,1565282352223
-8167,-584,-3503,5059,558,179,-0.9969482421875,-0.0712890625,-0.4276123046875,154.2378048780488,17.012195121951223,5.457317073170732,1565282352227
-8093,-561,-3509,5219,598,-49,-0.9879150390625,-0.0684814453125,-0.4283447265625,159.1158536585366,18.231707317073173,-1.4939024390243905,1565282352231
-8286,-548,-3502,5131,625,54,-1.011474609375,-0.06689453125,-0.427490234375,156.4329268292683,19.05487804878049,1.6463414634146343,1565282352237
-8214,-545,-3493,4803,619,-309,-1.002685546875,-0.0665283203125,-0.4263916015625,146.4329268292683,18.871951219512198,-9.420731707317074,1565282352325
-7224,-610,-3874,4334,352,-808,-0.8818359375,-0.074462890625,-0.472900390625,132.13414634146343,10.731707317073171,-24.634146341463417,1565282352334
-6900,-385,-3905,4272,377,-838,-0.84228515625,-0.0469970703125,-0.4766845703125,130.2439024390244,11.49390243902439,-25.54878048780488,1565282352346
-6789,-440,-3748,4469,140,-848,-0.8287353515625,-0.0537109375,-0.45751953125,136.25,4.2682926829268295,-25.853658536585368,1565282352353
-7008,-464,-3809,4075,196,-844,-0.85546875,-0.056640625,-0.4649658203125,124.23780487804879,5.975609756097562,-25.731707317073173,1565282352370
-7002,-485,-4140,4001,243,-840,-0.854736328125,-0.0592041015625,-0.50537109375,121.98170731707319,7.408536585365854,-25.60975609756098,1565282352430
-7314,-662,-4695,3336,703,54,-0.892822265625,-0.080810546875,-0.5731201171875,101.70731707317074,21.432926829268293,1.6463414634146343,1565282352438
-7369,-692,-4494,3198,718,-99,-0.8995361328125,-0.08447265625,-0.548583984375,97.50000000000001,21.890243902439025,-3.0182926829268295,1565282352447
-7412,-741,-4570,2689,692,330,-0.90478515625,-0.0904541015625,-0.557861328125,81.98170731707317,21.097560975609756,10.060975609756099,1565282352453
-7418,-764,-4583,2824,673,128,-0.905517578125,-0.09326171875,-0.5594482421875,86.09756097560977,20.51829268292683,3.9024390243902443,1565282352465
-7695,-1046,-4581,2450,655,162,-0.9393310546875,-0.127685546875,-0.5592041015625,74.69512195121952,19.969512195121954,4.939024390243903,1565282352535
-7406,-683,-4281,2015,-19,557,-0.904052734375,-0.0833740234375,-0.5225830078125,61.4329268292683,-0.5792682926829269,16.981707317073173,1565282352543
-7403,-668,-4257,1968,-87,587,-0.9036865234375,-0.08154296875,-0.5196533203125,60.00000000000001,-2.6524390243902443,17.896341463414636,1565282352550
-7692,-692,-4417,2160,123,633,-0.93896484375,-0.08447265625,-0.5391845703125,65.85365853658537,3.7500000000000004,19.29878048780488,1565282352562
-7717,-720,-4366,1772,48,397,-0.9420166015625,-0.087890625,-0.532958984375,54.024390243902445,1.4634146341463417,12.103658536585368,1565282352572
-7732,-744,-4061,1727,-268,426,-0.94384765625,-0.0908203125,-0.4957275390625,52.65243902439025,-8.170731707317074,12.987804878048781,1565282352639
-7307,-1092,-4157,1418,-631,255,-0.8919677734375,-0.13330078125,-0.5074462890625,43.23170731707317,-19.23780487804878,7.77439024390244,1565282352646
-7512,-1071,-4155,1612,-636,194,-0.9169921875,-0.1307373046875,-0.5072021484375,49.146341463414636,-19.390243902439025,5.914634146341464,1565282352654
-7435,-1043,-4157,1278,-619,128,-0.9075927734375,-0.1273193359375,-0.5074462890625,38.963414634146346,-18.871951219512198,3.9024390243902443,1565282352662
-7163,-1037,-4153,1337,-535,268,-0.8743896484375,-0.1265869140625,-0.5069580078125,40.76219512195122,-16.3109756097561,8.170731707317074,1565282352676
-7166,-1036,-4148,979,-221,-31,-0.874755859375,-0.12646484375,-0.50634765625,29.84756097560976,-6.737804878048781,-0.9451219512195123,1565282352744
-7525,-1129,-4146,488,90,-77,-0.9185791015625,-0.1378173828125,-0.506103515625,14.878048780487806,2.7439024390243905,-2.347560975609756,1565282352750
-7537,-914,-4140,142,117,-84,-0.9200439453125,-0.111572265625,-0.50537109375,4.329268292682928,3.5670731707317076,-2.5609756097560976,1565282352760
-7297,-963,-4134,322,-120,-93,-0.8907470703125,-0.1175537109375,-0.504638671875,9.817073170731708,-3.658536585365854,-2.8353658536585367,1565282352777
-7322,-1015,-4131,256,-103,-107,-0.893798828125,-0.1239013671875,-0.5042724609375,7.8048780487804885,-3.1402439024390247,-3.26219512195122,1565282352785
-7392,-1377,-4119,-59,-98,101,-0.90234375,-0.1680908203125,-0.5028076171875,-1.7987804878048783,-2.987804878048781,3.079268292682927,1565282352849
-7802,-1453,-3796,96,-155,-352,-0.952392578125,-0.1773681640625,-0.46337890625,2.9268292682926833,-4.725609756097561,-10.731707317073171,1565282352856
-7803,-1480,-3781,-123,-256,-382,-0.9525146484375,-0.1806640625,-0.4615478515625,-3.7500000000000004,-7.8048780487804885,-11.646341463414634,1565282352861
-7804,-1501,-3754,-100,-562,-139,-0.95263671875,-0.1832275390625,-0.458251953125,-3.048780487804878,-17.134146341463417,-4.237804878048781,1565282352868
-7792,-1514,-3731,-71,-619,-148,-0.951171875,-0.184814453125,-0.4554443359375,-2.164634146341464,-18.871951219512198,-4.51219512195122,1565282352880
-7743,-1521,-3953,-39,-423,-153,-0.9451904296875,-0.1856689453125,-0.4825439453125,-1.1890243902439026,-12.896341463414636,-4.664634146341464,1565282352954
-7316,-1442,-3858,136,-715,-180,-0.89306640625,-0.176025390625,-0.470947265625,4.146341463414634,-21.79878048780488,-5.487804878048781,1565282352961
-7542,-1419,-3847,141,-742,-180,-0.920654296875,-0.1732177734375,-0.4696044921875,4.298780487804878,-22.621951219512198,-5.487804878048781,1565282352969
-7518,-1660,-3581,150,-757,-180,-0.917724609375,-0.20263671875,-0.4371337890625,4.573170731707317,-23.07926829268293,-5.487804878048781,1565282352981
-7492,-1646,-3583,149,-1026,-185,-0.91455078125,-0.200927734375,-0.4373779296875,4.5426829268292686,-31.280487804878053,-5.640243902439025,1565282352998
-7474,-1635,-3584,142,-1033,-198,-0.912353515625,-0.1995849609375,-0.4375,4.329268292682928,-31.493902439024392,-6.036585365853659,1565282353059
-7755,-1796,-3543,-19,-805,-494,-0.9466552734375,-0.21923828125,-0.4324951171875,-0.5792682926829269,-24.542682926829272,-15.060975609756099,1565282353065
-7978,-1909,-3510,-71,-421,-801,-0.973876953125,-0.2330322265625,-0.428466796875,-2.164634146341464,-12.835365853658537,-24.420731707317074,1565282353071
-8124,-2054,-3652,-96,-585,-787,-0.99169921875,-0.250732421875,-0.44580078125,-2.9268292682926833,-17.835365853658537,-23.993902439024392,1565282353080
-8115,-2051,-3661,300,-800,-442,-0.9906005859375,-0.2503662109375,-0.4468994140625,9.146341463414634,-24.390243902439025,-13.475609756097562,1565282353087
-8281,-2050,-3702,365,-681,-395,-1.0108642578125,-0.250244140625,-0.451904296875,11.128048780487806,-20.762195121951223,-12.042682926829269,1565282353164
-7861,-2006,-3190,810,-1199,-875,-0.9595947265625,-0.244873046875,-0.389404296875,24.695121951219516,-36.55487804878049,-26.676829268292686,1565282353171
-8005,-1981,-3085,643,-1540,-671,-0.9771728515625,-0.2418212890625,-0.3765869140625,19.603658536585368,-46.951219512195124,-20.457317073170735,1565282353178
-7656,-1968,-2722,739,-1613,-699,-0.9345703125,-0.240234375,-0.332275390625,22.53048780487805,-49.176829268292686,-21.3109756097561,1565282353185
-7582,-1962,-2772,1103,-1423,-711,-0.925537109375,-0.239501953125,-0.33837890625,33.62804878048781,-43.38414634146342,-21.676829268292686,1565282353194
-7770,-1947,-2679,1362,-1520,-709,-0.948486328125,-0.2376708984375,-0.3270263671875,41.524390243902445,-46.34146341463415,-21.615853658536587,1565282353270
-7627,-2085,-2133,1996,-1803,-264,-0.9310302734375,-0.2545166015625,-0.2603759765625,60.85365853658537,-54.96951219512196,-8.048780487804878,1565282353276
-7664,-1715,-2082,2206,-1489,348,-0.935546875,-0.2093505859375,-0.254150390625,67.25609756097562,-45.396341463414636,10.609756097560977,1565282353283
-7656,-1893,-1764,2296,-1459,524,-0.9345703125,-0.2310791015625,-0.21533203125,70.0,-44.48170731707317,15.975609756097562,1565282353289
-7633,-1800,-1715,2629,-1431,435,-0.9317626953125,-0.2197265625,-0.2093505859375,80.15243902439025,-43.62804878048781,13.26219512195122,1565282353300
-7596,-1440,-1920,2686,-1654,843,-0.92724609375,-0.17578125,-0.234375,81.89024390243902,-50.426829268292686,25.701219512195124,1565282353374
-7627,-1150,-1177,2324,-1077,1340,-0.9310302734375,-0.140380859375,-0.1436767578125,70.85365853658537,-32.83536585365854,40.85365853658537,1565282353381
-7939,-1076,-1360,1986,-767,1362,-0.9691162109375,-0.13134765625,-0.166015625,60.54878048780488,-23.384146341463417,41.524390243902445,1565282353389
-7677,-1038,-1337,2071,-693,1376,-0.9371337890625,-0.126708984375,-0.1632080078125,63.14024390243903,-21.128048780487806,41.951219512195124,1565282353400
-7675,-757,-1309,1714,-895,1381,-0.9368896484375,-0.0924072265625,-0.1597900390625,52.25609756097561,-27.28658536585366,42.10365853658537,1565282353410
-7971,-734,-995,1504,-493,1378,-0.9730224609375,-0.089599609375,-0.1214599609375,45.85365853658537,-15.03048780487805,42.01219512195122,1565282353479
-7637,-798,-969,1014,-380,1180,-0.9322509765625,-0.097412109375,-0.1182861328125,30.914634146341466,-11.585365853658537,35.97560975609756,1565282353485
-7640,-481,-1004,948,-314,1190,-0.9326171875,-0.0587158203125,-0.12255859375,28.902439024390247,-9.573170731707318,36.28048780487805,1565282353493
-7663,-459,-1016,1050,74,1192,-0.9354248046875,-0.0560302734375,-0.1240234375,32.01219512195122,2.25609756097561,36.34146341463415,1565282353502
-7943,-442,-1285,714,-122,1186,-0.9696044921875,-0.053955078125,-0.1568603515625,21.76829268292683,-3.7195121951219514,36.15853658536586,1565282353509
-7972,-437,-1300,641,-71,1179,-0.97314453125,-0.0533447265625,-0.15869140625,19.54268292682927,-2.164634146341464,35.94512195121951,1565282353584
-7834,-787,-1353,384,-74,934,-0.956298828125,-0.0960693359375,-0.1651611328125,11.707317073170733,-2.25609756097561,28.475609756097562,1565282353590
-7835,-798,-1355,397,-117,1136,-0.9564208984375,-0.097412109375,-0.1654052734375,12.103658536585368,-3.5670731707317076,34.63414634146342,1565282353595
-7833,-824,-1336,444,49,766,-0.9561767578125,-0.1005859375,-0.1630859375,13.536585365853659,1.4939024390243905,23.353658536585368,1565282353600
-7830,-831,-1314,477,1,711,-0.955810546875,-0.1014404296875,-0.160400390625,14.54268292682927,0.030487804878048783,21.676829268292686,1565282353605
-7818,-842,-1015,770,-302,658,-0.954345703125,-0.102783203125,-0.1239013671875,23.475609756097562,-9.207317073170733,20.0609756097561,1565282353691
-7596,-667,-1028,970,-560,528,-0.92724609375,-0.0814208984375,-0.12548828125,29.573170731707318,-17.073170731707318,16.097560975609756,1565282353699
-7572,-673,-727,1302,-572,227,-0.92431640625,-0.0821533203125,-0.0887451171875,39.69512195121951,-17.439024390243905,6.920731707317074,1565282353711
